Master Y
0
0.00121
0.00237
0.00362
0.00496
0.00621
0.00738
0.00848
0.00951
0.01048
0.01139
0.01227
0.01312
0.01393
0.01471
0.01547
0.0162
0.01692
0.01763
0.01831
0.01899
0.01965
0.0203
0.02094
0.02157
0.02218
0.0228
0.0234
0.02399
0.02458
0.02517
0.02574
0.02631
0.02688
0.02744
0.028
0.02855
0.0291
0.02965
0.03019
0.03072
0.03126
0.03179
0.03232
0.03285
0.03338
0.0339
0.03442
0.03493
0.03545
0.03596
0.03647
0.03698
0.03749
0.03799
0.03849
0.03899
0.03949
0.03998
0.04048
0.04097
0.04146
0.04195
0.04244
0.04292
0.04341
0.04389
0.04437
0.04485
0.04533
0.0458
0.04628
0.04675
0.04722
0.04769
0.04816
0.04863
0.0491
0.04956
0.05003
0.05049
0.05095
0.05141
0.05187
0.05233
0.05278
0.05324
0.0537
0.05415
0.0546
0.05505
0.05551
0.05595
0.0564
0.05685
0.05729
0.05774
0.05818
0.05863
0.05907
0.05951
0.05995
0.06039
0.06083
0.06126
0.0617
0.06214
0.06257
0.06301
0.06344
0.06388
0.06431
0.06474
0.06517
0.0656
0.06602
0.06645
0.06688
0.06731
0.06773
0.06815
0.06858
0.069
0.06943
0.06985
0.07027
0.07069
0.07111
0.07152
0.07194
0.07236
0.07278
0.07319
0.07361
0.07402
0.07444
0.07485
0.07526
0.07567
0.07608
0.0765
0.07691
0.07732
0.07772
0.07813
0.07854
0.07895
0.07935
0.07976
0.08016
0.08057
0.08098
0.08138
0.08178
0.08218
0.08259
0.08299
0.08339
0.08379
0.08419
0.08459
0.08499
0.08539
0.08578
0.08618
0.08657
0.08697
0.08737
0.08776
0.08816
0.08855
0.08894
0.08934
0.08973
0.09012
0.09051
0.09091
0.0913
0.09169
0.09208
0.09247
0.09286
0.09324
0.09363
0.09402
0.0944
0.09479
0.09518
0.09556
0.09595
0.09633
0.09672
0.0971
0.09749
0.09787
0.09825
0.09863
0.09901
0.09939
0.09978
0.10016
0.10054
0.10092
0.1013
0.10167
0.10205
0.10243
0.10281
0.10319
0.10356
0.10394
0.10432
0.10469
0.10507
0.10544
0.10582
0.10619
0.10657
0.10694
0.10731
0.10768
0.10806
0.10843
0.1088
0.10917
0.10954
0.10991
0.11029
0.11066
0.11103
0.11141
0.11178
0.11215
0.11253
0.1129
0.11328
0.11365
0.11403
0.1144
0.11478
0.11516
0.11553
0.11591
0.11629
0.11666
0.11704
0.11742
0.1178
0.11818
0.11856
0.11894
0.11932
0.1197
0.12008
0.12046
0.12084
0.12122
0.12161
0.12199
0.12237
0.12276
0.12314
0.12352
0.12391
0.12429
0.12468
0.12506
0.12545
0.12583
0.12622
0.12661
0.127
0.12738
0.12777
0.12816
0.12855
0.12894
0.12933
0.12972
0.13011
0.1305
0.13089
0.13129
0.13168
0.13207
0.13247
0.13286
0.13325
0.13365
0.13404
0.13444
0.13483
0.13523
0.13563
0.13603
0.13642
0.13682
0.13722
0.13762
0.13802
0.13842
0.13882
0.13922
0.13962
0.14003
0.14043
0.14083
0.14124
0.14164
0.14204
0.14245
0.14285
0.14326
0.14366
0.14407
0.14448
0.14489
0.1453
0.1457
0.14611
0.14652
0.14693
0.14734
0.14776
0.14817
0.14858
0.149
0.14941
0.14982
0.15024
0.15065
0.15107
0.15148
0.1519
0.15232
0.15274
0.15316
0.15357
0.15399
0.15441
0.15483
0.15526
0.15568
0.1561
0.15652
0.15695
0.15737
0.15779
0.15822
0.15864
0.15907
0.1595
0.15992
0.16035
0.16078
0.16121
0.16164
0.16207
0.1625
0.16293
0.16337
0.1638
0.16423
0.16467
0.16511
0.16554
0.16598
0.16641
0.16685
0.16729
0.16773
0.16816
0.1686
0.16904
0.16949
0.16993
0.17037
0.17081
0.17126
0.1717
0.17215
0.17259
0.17304
0.17349
0.17393
0.17438
0.17483
0.17528
0.17573
0.17619
0.17664
0.17709
0.17754
0.17799
0.17845
0.1789
0.17936
0.17982
0.18028
0.18073
0.18119
0.18165
0.18211
0.18257
0.18303
0.1835
0.18396
0.18442
0.18489
0.18535
0.18582
0.18629
0.18676
0.18723
0.1877
0.18817
0.18864
0.18911
0.18958
0.19005
0.19053
0.191
0.19147
0.19195
0.19243
0.19291
0.19339
0.19387
0.19435
0.19483
0.19531
0.19579
0.19627
0.19676
0.19724
0.19773
0.19821
0.1987
0.19919
0.19968
0.20017
0.20066
0.20115
0.20164
0.20214
0.20263
0.20313
0.20362
0.20412
0.20462
0.20512
0.20561
0.20611
0.20662
0.20712
0.20762
0.20812
0.20863
0.20913
0.20964
0.21015
0.21066
0.21117
0.21168
0.21219
0.2127
0.21321
0.21373
0.21424
0.21476
0.21527
0.21579
0.21631
0.21683
0.21735
0.21787
0.21839
0.21892
0.21944
0.21997
0.22049
0.22102
0.22155
0.22208
0.22261
0.22314
0.22367
0.2242
0.22474
0.22527
0.22581
0.22634
0.22688
0.22742
0.22796
0.2285
0.22905
0.22959
0.23013
0.23068
0.23123
0.23178
0.23232
0.23287
0.23343
0.23398
0.23453
0.23508
0.23564
0.2362
0.23675
0.23731
0.23787
0.23843
0.23899
0.23956
0.24012
0.24069
0.24125
0.24182
0.24239
0.24296
0.24353
0.2441
0.24468
0.24525
0.24582
0.2464
0.24698
0.24756
0.24814
0.24872
0.24931
0.24989
0.25048
0.25106
0.25165
0.25224
0.25283
0.25342
0.25401
0.2546
0.2552
0.25579
0.25639
0.25699
0.25759
0.2582
0.2588
0.2594
0.26001
0.26062
0.26122
0.26183
0.26244
0.26306
0.26367
0.26429
0.2649
0.26552
0.26614
0.26676
0.26738
0.268
0.26863
0.26925
0.26988
0.27051
0.27114
0.27177
0.2724
0.27303
0.27367
0.27431
0.27495
0.27558
0.27623
0.27687
0.27751
0.27816
0.27881
0.27945
0.28011
0.28076
0.28141
0.28207
0.28272
0.28338
0.28404
0.2847
0.28536
0.28602
0.28669
0.28736
0.28802
0.28869
0.28937
0.29004
0.29071
0.29139
0.29207
0.29274
0.29342
0.2941
0.29479
0.29548
0.29616
0.29685
0.29754
0.29823
0.29893
0.29962
0.30032
0.30102
0.30172
0.30242
0.30312
0.30383
0.30453
0.30524
0.30595
0.30667
0.30738
0.30809
0.30881
0.30953
0.31025
0.31097
0.3117
0.31242
0.31315
0.31388
0.31461
0.31534
0.31608
0.31682
0.31755
0.31829
0.31904
0.31978
0.32053
0.32127
0.32202
0.32277
0.32353
0.32428
0.32504
0.3258
0.32656
0.32732
0.32808
0.32885
0.32962
0.33039
0.33116
0.33193
0.33271
0.33349
0.33427
0.33505
0.33583
0.33662
0.33741
0.3382
0.33899
0.33978
0.34058
0.34138
0.34218
0.34298
0.34378
0.34459
0.3454
0.34621
0.34702
0.34783
0.34865
0.34947
0.35029
0.35111
0.35194
0.35277
0.3536
0.35443
0.35526
0.3561
0.35694
0.35778
0.35862
0.35946
0.36032
0.36117
0.36202
0.36287
0.36372
0.36458
0.36545
0.36631
0.36718
0.36805
0.36891
0.36979
0.37066
0.37154
0.37242
0.37331
0.37419
0.37507
0.37596
0.37686
0.37775
0.37865
0.37955
0.38045
0.38136
0.38227
0.38317
0.38409
0.385
0.38592
0.38684
0.38776
0.38869
0.38961
0.39055
0.39148
0.39242
0.39335
0.3943
0.39524
0.39619
0.39714
0.39809
0.39904
0.4
0.40097
0.40193
0.40289
0.40386
0.40483
0.40581
0.40679
0.40777
0.40875
0.40974
0.41073
0.41172
0.41272
0.41372
0.41472
0.41572
0.41673
0.41774
0.41875
0.41977
0.42079
0.42181
0.42284
0.42386
0.4249
0.42594
0.42697
0.42801
0.42906
0.43011
0.43116
0.43222
0.43327
0.43434
0.4354
0.43647
0.43754
0.43862
0.4397
0.44077
0.44186
0.44295
0.44404
0.44514
0.44624
0.44734
0.44845
0.44956
0.45068
0.45179
0.45291
0.45404
0.45516
0.4563
0.45744
0.45858
0.45972
0.46086
0.46202
0.46318
0.46433
0.4655
0.46667
0.46784
0.46901
0.47019
0.47137
0.47256
0.47375
0.47495
0.47615
0.47735
0.47856
0.47977
0.48099
0.48222
0.48344
0.48467
0.4859
0.48714
0.48838
0.48963
0.49088
0.49213
0.4934
0.49466
0.49593
0.49721
0.49849
0.49977
0.50106
0.50236
0.50366
0.50496
0.50627
0.50758
0.5089
0.51023
0.51155
0.51289
0.51422
0.51556
0.51692
0.51827
0.51964
0.521
0.52237
0.52374
0.52512
0.52651
0.5279
0.5293
0.5307
0.53212
0.53353
0.53495
0.53638
0.53781
0.53925
0.5407
0.54214
0.5436
0.54506
0.54653
0.548
0.54949
0.55098
0.55247
0.55396
0.55548
0.55699
0.55851
0.56003
0.56156
0.5631
0.56464
0.56621
0.56777
0.56933
0.57091
0.57248
0.57407
0.57568
0.57727
0.57888
0.5805
0.58213
0.58376
0.58541
0.58705
0.58871
0.59037
0.59204
0.59373
0.59541
0.59712
0.59882
0.60052
0.60226
0.60399
0.60572
0.60748
0.60922
0.61099
0.61276
0.61455
0.61635
0.61814
0.61996
0.62178
0.62361
0.62545
0.6273
0.62917
0.63104
0.63291
0.6348
0.63671
0.63862
0.64054
0.64249
0.64443
0.64638
0.64835
0.65033
0.65232
0.65433
0.65633
0.65836
0.66041
0.66245
0.66452
0.6666
0.66868
0.67078
0.6729
0.67503
0.67717
0.67932
0.68151
0.68368
0.68587
0.68809
0.69033
0.69257
0.69482
0.69709
0.69939
0.70169
0.70402
0.70634
0.70869
0.71107
0.71346
0.71587
0.71829
0.72073
0.7232
0.72567
0.72818
0.73069
0.73323
0.73579
0.73838
0.74098
0.7436
0.74622
0.7489
0.75159
0.75429
0.75704
0.75979
0.76257
0.76537
0.76821
0.77109
0.77396
0.77688
0.77982
0.78278
0.78579
0.78883
0.79187
0.79498
0.79809
0.80127
0.80445
0.80767
0.81095
0.81424
0.81757
0.82094
0.82438
0.82782
0.83133
0.83488
0.83847
0.8421
0.84577
0.84951
0.85328
0.85713
0.86103
0.86499
0.869
0.87306
0.8772
0.88139
0.88566
0.89
0.89442
0.89891
0.9035
0.90818
0.91295
0.9178
0.92272
0.9278
0.93299
0.93828
0.94369
0.94926
0.95493
0.96082
0.96684
0.97305
0.97943
0.98605
0.99291
1
